gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator,
354,354,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,45,92,,
411,411,,Local Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,21,81,,
411,411,,Local Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,42,162,,
424,424,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,5,9,,
424,424,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,18,39,,
426,426,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,177,279,,
426,426,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,85,140,,
428,428,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,24,34,,
428,428,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,9,9,,
429,429,,Local Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,52,108,,
429,429,,Local Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,124,226,,
430,430,,Local Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,72,173,,
430,430,,Local Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,29,93,,
434,434,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,2,9,,
434,434,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,2,3,,
435,435,,Local Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,90,132,,
435,435,,Local Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,20,42,,
436,436,,Local Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,52,75,,
436,436,,Local Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,95,126,,
439,439,,Limited Service,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,12,18,,
439,439,,Limited Service,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,7,13,,
441,441,,Local Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,72,100,,
441,441,,Local Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,107,149,,
442,442,,Local Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,197,257,,
442,442,,Local Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,66,105,,
448,448,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,18,30,,
448,448,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,10,13,,
449,449,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,8,14,,
449,449,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,19,30,,
450,450,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,50,128,,
450,450,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,183,289,,
451,451,,Limited Service,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,32,43,,
451,451,,Limited Service,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,34,53,,
455,455,,Local Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,276,361,,
455,455,,Local Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,42,123,,
456,456,,Limited Service,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,12,14,,
456,456,,Limited Service,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,49,66,,
459,459,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,29,78,,
459,459,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,53,167,,
465,465,,Local Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,50,84,,
465,465,,Local Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,15,31,,
501,501,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,133,173,,
501,501,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,56,67,,
502,502,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,22,27,,
502,502,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,174,184,,
503,503,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,10,14,,
503,503,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,45,58,,
504,504,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,182,223,,
504,504,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,129,234,,
505,505,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,137,221,,
505,505,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,100,149,,
553,553,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,93,176,,
553,553,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,32,58,,
554,554,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,74,125,,
554,554,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,25,62,,
556,556,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,29,58,,
556,556,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,49,65,,
558,558,,Express Bus,Other Bus,Bus,2018-12-07,PEAK,Headway / Schedule Adherence,15,53,,
558,558,,Express Bus,Other Bus,Bus,2018-12-07,OFF_PEAK,Headway / Schedule Adherence,20,34,,
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-12-08,OFF_PEAK,Passenger Wait Time,75593.66055,90191.04019,,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-12-08,OFF_PEAK,Passenger Wait Time,63775.2062,68576.91875,,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-12-08,OFF_PEAK,Passenger Wait Time,3594.277298,6285.621196,,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-12-08,OFF_PEAK,Passenger Wait Time,14453.12865,23505.40864,,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-12-08,OFF_PEAK,Passenger Wait Time,4553.474985,8140.964645,,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-12-08,OFF_PEAK,Passenger Wait Time,25213.65543,32618.75775,,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-12-08,OFF_PEAK,Passenger Wait Time,38897.6841,40928.44898,,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,1162,1350,,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,581,637,,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,740,1109,,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,1622,2136,,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,31,32,0,
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,12,15,0,
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,18,19,0,
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,18,18,0,
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,14,16,0,
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,12,13,0,
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,16,16,0,
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,1,1,0,
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,16,16,0,
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,17,18,0,
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,13,15,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,13,13,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,11,18,0,
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-12-08,PEAK,Headway / Schedule Adherence,0,0,0,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,1247,1714,,0.727537923
5,5,,Limited Service,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,29,47,,
7,7,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,154,232,,
8,8,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,225,468,,
9,9,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,295,599,,
10,10,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,305,527,,
11,11,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,291,554,,
14,14,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,248,369,,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,693,935,,
16,16,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,295,438,,
17,17,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,261,384,,
18,18,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,37,71,,
21,21,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,148,282,,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,921,1227,,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,1111,1487,,
24,24,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,330,417,,
26,26,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,138,244,,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,1125,1589,,
29,29,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,117,205,,
30,30,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,181,234,,
31,31,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,414,607,,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,621,825,,
33,33,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,73,119,,
34,34,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,368,502,,
34E,34E,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,510,797,,
35,35,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,188,308,,
36,36,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,365,473,,
37,37,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,177,229,,
38,38,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,219,249,,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,1192,1602,,
40,40,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,101,188,,
41,41,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,128,288,,
42,42,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,252,319,,
43,43,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,191,509,,0.3752455796
44,44,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,425,748,,
45,45,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,389,603,,
47,47,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,262,597,,
50,50,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,79,101,,
51,51,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,165,208,,
55,55,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,98,180,,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,1037,1382,,
59,59,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,110,126,,
60,60,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,379,505,,
627,62/76,,Limited Service,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,159,247,,
64,64,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,82,195,,
65,65,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,73,154,,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,939,1255,,
69,69,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,286,353,,
70,70,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,487,724,,
70A,70A,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,184,269,,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,798,1000,,
72,72,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,183,251,,
725,72/75,,Limited Service,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,68,103,,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,701,918,,
74,74,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,155,176,,
75,75,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,118,141,,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,1078,1394,,
78,78,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,176,240,,
80,80,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,296,420,,
83,83,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,252,354,,
86,86,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,290,466,,
87,87,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,392,551,,
88,88,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,429,598,,
89,89,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,168,256,,
90,90,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,55,110,,
91,91,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,203,318,,
92,92,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,175,228,,
93,93,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,239,366,,
94,94,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,188,244,,
95,95,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,184,247,,
96,96,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,272,357,,
97,97,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,40,84,,
99,99,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,129,242,,
100,100,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,254,335,,
101,101,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,298,459,,
104,104,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,198,418,,
105,105,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,57,119,,
106,106,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,337,443,,
108,108,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,259,378,,
109,109,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,259,427,,
110,110,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,299,437,,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,1644,2097,,
112,112,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,148,243,,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,331,440,,
117,117,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,432,547,,
119,119,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,104,132,,
120,120,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,196,300,,
132,132,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,56,100,,
134,134,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,292,429,,
136,136,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,102,133,,
137,137,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,48,113,,
171,171,,Limited Service,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,1,8,,
201,201,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,165,212,,
202,202,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,146,149,,
210,210,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,78,103,,
211,211,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,118,150,,
212,212,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,50,80,,
215,215,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,299,414,,
216,216,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,376,467,,
220,220,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,297,415,,
222,222,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,224,288,,
225,225,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,341,454,,
230,230,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,196,359,,
236,236,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,144,196,,
238,238,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,156,296,,
240,240,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,250,571,,
350,350,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,282,382,,
411,411,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,57,151,,
426,426,,Express Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,186,249,,
429,429,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,139,221,,
430,430,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,58,135,,
435,435,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,113,171,,
436,436,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,63,126,,
441,441,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,116,193,,
442,442,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,175,249,,
450,450,,Express Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,188,268,,
455,455,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,457,601,,
465,465,,Local Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,38,52,,
504,504,,Express Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,91,220,,
553,553,,Express Bus,Other Bus,Bus,2018-12-08,OFF_PEAK,Headway / Schedule Adherence,92,143,,
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-12-09,OFF_PEAK,Passenger Wait Time,61625.73883,66401.50005,,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-12-09,OFF_PEAK,Passenger Wait Time,43779.89081,48714.40801,,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-12-09,OFF_PEAK,Passenger Wait Time,9717.119873,14135.14515,,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-12-09,OFF_PEAK,Passenger Wait Time,13268.77771,18413.07693,,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-12-09,OFF_PEAK,Passenger Wait Time,2127.316728,3268.981504,,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-12-09,OFF_PEAK,Passenger Wait Time,16059.63461,20347.27388,,
